timestamp_utc,exchange,symbol,oi,funding_rate,mark_price
2025-12-16T15:00:00+00:00,hyperliquid,ETH/USDC:USDC,858111.5184000001,1.25e-05,2941.25
2025-12-16T16:00:00+00:00,hyperliquid,ETH/USDC:USDC,852608.6134000001,1.25e-05,2959.85
2025-12-16T17:00:00+00:00,hyperliquid,ETH/USDC:USDC,853712.0828000002,8.7145e-06,2936.65
2025-12-16T18:00:00+00:00,hyperliquid,ETH/USDC:USDC,855249.1460000001,8.599e-07,2915.75
2025-12-16T19:00:00+00:00,hyperliquid,ETH/USDC:USDC,859880.7488000003,1.25e-05,2949.85
2025-12-16T20:00:00+00:00,hyperliquid,ETH/USDC:USDC,860312.2334,1.25e-05,2945.55
2025-12-16T21:00:00+00:00,hyperliquid,ETH/USDC:USDC,860744.6244,1.25e-05,2946.15
2025-12-16T22:00:00+00:00,hyperliquid,ETH/USDC:USDC,866228.7835999998,1.25e-05,2953.95
2025-12-16T23:00:00+00:00,hyperliquid,ETH/USDC:USDC,859987.9866000002,1.25e-05,2951.65
2025-12-17T00:00:00+00:00,hyperliquid,ETH/USDC:USDC,860307.3625999998,1.25e-05,2954.55
2025-12-17T01:00:00+00:00,hyperliquid,ETH/USDC:USDC,853732.0666000003,1.25e-05,2949.65
2025-12-17T02:00:00+00:00,hyperliquid,ETH/USDC:USDC,860310.6134000001,1.25e-05,2951.45
2025-12-17T03:00:00+00:00,hyperliquid,ETH/USDC:USDC,862388.7453999997,1.25e-05,2960.25
2025-12-17T04:00:00+00:00,hyperliquid,ETH/USDC:USDC,862162.2145999998,1.25e-05,2947.95
2025-12-17T05:00:00+00:00,hyperliquid,ETH/USDC:USDC,861747.0112000003,1.25e-05,2925.95
2025-12-17T06:00:00+00:00,hyperliquid,ETH/USDC:USDC,861619.7828,1.25e-05,2930.55
2025-12-17T07:00:00+00:00,hyperliquid,ETH/USDC:USDC,862197.6152000001,1.25e-05,2936.75
2025-12-17T08:00:00+00:00,hyperliquid,ETH/USDC:USDC,860324.8420000003,1.25e-05,2944.75
2025-12-17T09:00:00+00:00,hyperliquid,ETH/USDC:USDC,858207.1802000004,1.25e-05,2924.75
2025-12-17T12:00:00+00:00,hyperliquid,ETH/USDC:USDC,864227.0423999998,1.25e-05,2931.35
2025-12-17T13:00:00+00:00,hyperliquid,ETH/USDC:USDC,862482.3894,1.25e-05,2926.45
2025-12-17T14:00:00+00:00,hyperliquid,ETH/USDC:USDC,870015.5092,1.25e-05,2944.65
2025-12-17T15:00:00+00:00,hyperliquid,ETH/USDC:USDC,867768.9921999996,-2.22066e-05,2976.5
2025-12-17T16:00:00+00:00,hyperliquid,ETH/USDC:USDC,847899.5414000003,1.25e-05,2909.45
2025-12-17T17:00:00+00:00,hyperliquid,ETH/USDC:USDC,844270.1909999999,9.6387e-06,2868.15
2025-12-17T18:00:00+00:00,hyperliquid,ETH/USDC:USDC,845921.7167999999,1.25e-05,2851.85
2025-12-17T19:00:00+00:00,hyperliquid,ETH/USDC:USDC,833188.7852000004,-2.2654e-06,2811.25
2025-12-17T20:00:00+00:00,hyperliquid,ETH/USDC:USDC,829837.7565999998,1.25e-05,2816.95
2025-12-17T21:00:00+00:00,hyperliquid,ETH/USDC:USDC,814059.0054000006,1.25e-05,2824.05
2025-12-17T22:00:00+00:00,hyperliquid,ETH/USDC:USDC,814298.5314000004,1.00326e-05,2817.25
2025-12-17T23:00:00+00:00,hyperliquid,ETH/USDC:USDC,813155.4556000001,6.8844e-06,2830.15
2025-12-18T00:00:00+00:00,hyperliquid,ETH/USDC:USDC,808230.7080000001,1.25e-05,2832.15
2025-12-18T01:00:00+00:00,hyperliquid,ETH/USDC:USDC,805377.6704000002,-6.408e-07,2831.05
2025-12-18T02:00:00+00:00,hyperliquid,ETH/USDC:USDC,807535.3192000003,1.25e-05,2824.25
2025-12-18T03:00:00+00:00,hyperliquid,ETH/USDC:USDC,813757.5738,8.7e-06,2833.35
2025-12-18T04:00:00+00:00,hyperliquid,ETH/USDC:USDC,813169.1904000001,1.25e-05,2834.85
2025-12-18T05:00:00+00:00,hyperliquid,ETH/USDC:USDC,813863.6011999996,5.3126e-06,2835.45
2025-12-18T06:00:00+00:00,hyperliquid,ETH/USDC:USDC,818179.5603999996,1.21979e-05,2823.85
2025-12-18T07:00:00+00:00,hyperliquid,ETH/USDC:USDC,820087.0359999998,1.24057e-05,2834.15
2025-12-18T08:00:00+00:00,hyperliquid,ETH/USDC:USDC,819747.1599999998,3.9553e-06,2835.05
2025-12-18T09:00:00+00:00,hyperliquid,ETH/USDC:USDC,834776.3817999997,1.25e-05,2839.55
2025-12-18T10:00:00+00:00,hyperliquid,ETH/USDC:USDC,834569.6677999999,1.25e-05,2850.55
2025-12-18T11:00:00+00:00,hyperliquid,ETH/USDC:USDC,835699.4989999995,1.02383e-05,2856.85
2025-12-18T12:00:00+00:00,hyperliquid,ETH/USDC:USDC,836623.4957999999,1.25e-05,2860.25
2025-12-18T13:00:00+00:00,hyperliquid,ETH/USDC:USDC,844153.7975999997,1.25e-05,2874.75
2025-12-18T14:00:00+00:00,hyperliquid,ETH/USDC:USDC,838347.3853999994,1.25e-05,2978.65
2025-12-18T15:00:00+00:00,hyperliquid,ETH/USDC:USDC,839472.6612000001,6.7114e-06,2951.55
2025-12-18T16:00:00+00:00,hyperliquid,ETH/USDC:USDC,831233.1946000009,8.7304e-06,2962.15
2025-12-18T17:00:00+00:00,hyperliquid,ETH/USDC:USDC,836559.6860000002,5.002e-06,2935.65
2025-12-18T18:00:00+00:00,hyperliquid,ETH/USDC:USDC,819271.0757999999,1.25e-05,2841.75
2025-12-18T19:00:00+00:00,hyperliquid,ETH/USDC:USDC,813342.884,-1.46679e-05,2819.45
2025-12-18T20:00:00+00:00,hyperliquid,ETH/USDC:USDC,805000.762,2.6635e-06,2790.55
2025-12-18T21:00:00+00:00,hyperliquid,ETH/USDC:USDC,810419.5588000001,1.25e-05,2810.05
2025-12-18T22:00:00+00:00,hyperliquid,ETH/USDC:USDC,820691.5529999998,1.25e-05,2827.65
2025-12-18T23:00:00+00:00,hyperliquid,ETH/USDC:USDC,804726.7715999997,-1.0874e-06,2826.95
2025-12-19T00:00:00+00:00,hyperliquid,ETH/USDC:USDC,805243.9225999997,2.6311e-06,2826.95
2025-12-19T01:00:00+00:00,hyperliquid,ETH/USDC:USDC,801205.8529999998,5.0289e-06,2827.85
2025-12-19T02:00:00+00:00,hyperliquid,ETH/USDC:USDC,800886.9451999997,1.07351e-05,2816.75
2025-12-19T03:00:00+00:00,hyperliquid,ETH/USDC:USDC,803044.3106,1.02021e-05,2835.55
2025-12-19T04:00:00+00:00,hyperliquid,ETH/USDC:USDC,802606.4171999998,1.25e-05,2923.25
2025-12-19T05:00:00+00:00,hyperliquid,ETH/USDC:USDC,797487.5128000001,1.25e-05,2919.35
2025-12-19T06:00:00+00:00,hyperliquid,ETH/USDC:USDC,805735.9391999999,1.25e-05,2918.65
2025-12-19T07:00:00+00:00,hyperliquid,ETH/USDC:USDC,807534.7988000006,1.25e-05,2949.4
2025-12-19T08:00:00+00:00,hyperliquid,ETH/USDC:USDC,801391.4722000002,8.6493e-06,2950.45
2025-12-19T09:00:00+00:00,hyperliquid,ETH/USDC:USDC,812154.6138,9.5505e-06,2947.75
2025-12-19T10:00:00+00:00,hyperliquid,ETH/USDC:USDC,812684.6514000003,1.9101e-06,2954.05
2025-12-19T11:00:00+00:00,hyperliquid,ETH/USDC:USDC,814755.3766000002,1.25e-05,2950.95
2025-12-19T12:00:00+00:00,hyperliquid,ETH/USDC:USDC,825921.2668000001,1.25e-05,2964.55
2025-12-19T13:00:00+00:00,hyperliquid,ETH/USDC:USDC,823088.8697999999,1.25e-05,2956.55
2025-12-19T14:00:00+00:00,hyperliquid,ETH/USDC:USDC,823065.3559999999,1.25e-05,2957.25
2025-12-19T15:00:00+00:00,hyperliquid,ETH/USDC:USDC,830496.3750000002,8.8002e-06,2974.65
2025-12-19T16:00:00+00:00,hyperliquid,ETH/USDC:USDC,825869.3383999998,1.20577e-05,2966.95
2025-12-19T17:00:00+00:00,hyperliquid,ETH/USDC:USDC,827558.2912000002,1.07611e-05,2967.75
